26 - 1       0 - 1
52 - 194       -1 - 194
52 - 195       0 - 195
52 - 196       0 - 196
52 - 197       0 - 197
52 - 198       0 - 198
52 - 199       0 - 199
52 - 200       0 - 200
52 - 201       0 - 201
52 - 202       0 - 202
52 - 203       0 - 203
52 - 204       0 - 204
52 - 205       0 - 205
52 - 206       0 - 206
52 - 207       0 - 207
50 - 208       0 - 208
52 - 209       0 - 209
52 - 210       0 - 210
52 - 211       0 - 211
52 - 212       0 - 212
52 - 213       0 - 213
52 - 214       0 - 214
52 - 215       0 - 215
43 - 216       0 - 216
52 - 217       0 - 217
52 - 218       0 - 218
52 - 219       0 - 219
52 - 220       0 - 220
52 - 221       0 - 221
52 - 222       0 - 222
52 - 223       0 - 223
50 - 224       0 - 224
52 - 225       0 - 225
52 - 226       0 - 226
52 - 227       0 - 227
52 - 228       0 - 228
52 - 229       0 - 229
50 - 230       0 - 230
50 - 231       0 - 231
52 - 232       0 - 232
52 - 233       0 - 233
0 - 234       0 - 234
52 - 235       0 - 235
52 - 236       0 - 236
52 - 237       0 - 237
52 - 238       0 - 238
52 - 239       0 - 239
52 - 240       0 - 240
52 - 241       0 - 241
52 - 242       0 - 242
52 - 243       0 - 243
52 - 244       0 - 244
52 - 245       0 - 245
52 - 246       0 - 246
52 - 247       0 - 247
50 - 248       0 - 248
52 - 249       0 - 249
52 - 250       0 - 250
52 - 251       0 - 251
52 - 252       0 - 252
52 - 253       0 - 253
52 - 254       0 - 254
52 - 255       0 - 255
51 - 256       0 - 256
50 - 257       0 - 257
50 - 258       0 - 258
52 - 259       0 - 259
50 - 260       0 - 260
52 - 261       0 - 261
50 - 262       0 - 262
50 - 263       0 - 263
52 - 264       0 - 264
43 - 265       0 - 265
52 - 266       0 - 266
52 - 267       0 - 267
50 - 268       0 - 268
52 - 269       0 - 269
52 - 270       0 - 270
52 - 271       0 - 271
52 - 272       0 - 272
52 - 273       0 - 273
50 - 274       0 - 274
50 - 275       0 - 275
52 - 276       0 - 276
52 - 277       0 - 277
52 - 278       0 - 278
52 - 279       0 - 279
52 - 280       0 - 280
52 - 281       0 - 281
52 - 282       0 - 282
50 - 283       0 - 283
52 - 284       0 - 284
52 - 285       0 - 285
52 - 286       0 - 286
52 - 287       0 - 287
50 - 288       0 - 288
50 - 289       0 - 289
50 - 290       0 - 290
52 - 291       0 - 291
52 - 292       0 - 292
52 - 293       0 - 293
52 - 294       0 - 294
52 - 295       0 - 295
52 - 296       0 - 296
52 - 297       0 - 297
52 - 298       0 - 298
52 - 299       0 - 299
52 - 300       0 - 300
52 - 301       0 - 301
52 - 302       0 - 302
52 - 303       0 - 303
52 - 304       0 - 304
52 - 305       0 - 305
52 - 306       0 - 306
52 - 307       0 - 307
52 - 308       0 - 308
50 - 309       0 - 309
52 - 310       0 - 310
52 - 311       0 - 311
52 - 312       0 - 312
52 - 313       -1 - 313
52 - 314       0 - 314
52 - 315       0 - 315
52 - 316       0 - 316
40 - 317       0 - 317
52 - 318       0 - 318
52 - 319       0 - 319
50 - 320       0 - 320
52 - 321       0 - 321
52 - 322       0 - 322
52 - 323       0 - 323
52 - 324       0 - 324
45 - 325       0 - 325
52 - 326       0 - 326
52 - 327       0 - 327
50 - 328       0 - 328
51 - 329       0 - 329
52 - 330       0 - 330
52 - 331       0 - 331
52 - 332       0 - 332
52 - 333       0 - 333
52 - 334       0 - 334
52 - 335       0 - 335
52 - 336       0 - 336
52 - 337       0 - 337
50 - 338       0 - 338
52 - 339       -1 - 339
52 - 340       0 - 340
40 - 341       0 - 341
52 - 342       0 - 342
50 - 343       0 - 343
52 - 344       0 - 344
52 - 345       0 - 345
52 - 346       0 - 346
52 - 347       0 - 347
52 - 348       0 - 348
52 - 349       0 - 349
52 - 350       0 - 350
52 - 351       0 - 351
52 - 352       0 - 352
52 - 353       0 - 353
52 - 354       0 - 354
52 - 355       0 - 355
52 - 356       0 - 356
52 - 357       0 - 357
50 - 358       0 - 358
50 - 359       0 - 359
52 - 360       0 - 360
52 - 361       0 - 361
52 - 362       0 - 362
52 - 363       0 - 363
50 - 364       0 - 364
52 - 365       0 - 365
52 - 366       0 - 366
50 - 367       0 - 367
52 - 368       0 - 368
52 - 369       0 - 369
52 - 370       0 - 370
52 - 371       0 - 371
52 - 372       0 - 372
52 - 373       0 - 373
52 - 374       0 - 374
52 - 375       0 - 375
50 - 376       0 - 376
52 - 377       0 - 377
52 - 378       0 - 378
52 - 379       0 - 379
52 - 380       0 - 380
52 - 381       0 - 381
50 - 382       0 - 382
52 - 383       0 - 383
40 - 384       0 - 384
52 - 385       0 - 385
50 - 386       0 - 386
52 - 387       0 - 387
50 - 388       0 - 388
52 - 389       0 - 389
52 - 390       0 - 390
52 - 391       0 - 391
39 - 392       0 - 392
50 - 393       0 - 393
52 - 394       0 - 394
52 - 395       0 - 395
52 - 396       0 - 396
52 - 397       0 - 397
50 - 398       0 - 398
52 - 399       0 - 399
52 - 400       0 - 400
52 - 401       0 - 401
50 - 402       0 - 402
50 - 403       0 - 403
50 - 404       0 - 404
52 - 405       0 - 405
52 - 406       0 - 406
0 - 407       0 - 407
52 - 408       0 - 408
52 - 409       0 - 409
52 - 410       0 - 410
52 - 411       0 - 411
52 - 412       0 - 412
52 - 413       0 - 413
52 - 414       0 - 414
52 - 415       0 - 415
52 - 416       0 - 416
52 - 417       0 - 417
50 - 418       0 - 418
50 - 419       0 - 419
52 - 420       0 - 420
52 - 421       0 - 421
51 - 422       0 - 422
52 - 423       0 - 423
52 - 424       0 - 424
52 - 425       0 - 425
50 - 426       0 - 426
52 - 427       0 - 427
52 - 428       0 - 428
52 - 429       0 - 429
50 - 430       0 - 430
52 - 431       0 - 431
52 - 432       0 - 432
52 - 433       0 - 433
50 - 434       0 - 434
52 - 435       0 - 435
52 - 436       0 - 436
52 - 437       0 - 437
52 - 438       0 - 438
52 - 439       0 - 439
52 - 440       0 - 440
52 - 441       0 - 441
52 - 442       0 - 442
52 - 443       0 - 443
52 - 444       0 - 444
50 - 445       0 - 445
52 - 446       0 - 446
52 - 447       0 - 447
52 - 448       0 - 448
50 - 449       0 - 449
50 - 450       0 - 450
52 - 451       0 - 451
52 - 452       0 - 452
52 - 453       0 - 453
45 - 454       0 - 454
52 - 455       0 - 455
50 - 456       0 - 456
50 - 457       0 - 457
52 - 458       0 - 458
52 - 459       0 - 459
52 - 460       0 - 460
52 - 461       0 - 461
52 - 462       0 - 462
46 - 463       0 - 463
43 - 464       0 - 464
52 - 465       0 - 465
50 - 466       0 - 466
52 - 467       0 - 467
50 - 468       0 - 468
45 - 469       0 - 469
45 - 470       0 - 470
52 - 471       0 - 471
52 - 472       0 - 472
52 - 473       0 - 473
52 - 474       0 - 474
45 - 475       0 - 475
52 - 476       0 - 476
50 - 477       0 - 477
52 - 478       0 - 478
52 - 479       0 - 479
50 - 480       0 - 480
50 - 481       0 - 481
52 - 482       0 - 482
40 - 483       0 - 483
52 - 484       0 - 484
45 - 485       0 - 485
52 - 486       0 - 486
52 - 487       0 - 487
52 - 488       0 - 488
52 - 489       0 - 489
50 - 490       0 - 490
52 - 491       0 - 491
52 - 492       0 - 492
50 - 493       0 - 493
52 - 494       0 - 494
52 - 495       0 - 495
52 - 496       0 - 496
52 - 497       0 - 497
52 - 498       0 - 498
52 - 499       0 - 499
50 - 500       0 - 500
52 - 501       0 - 501
52 - 502       0 - 502
50 - 503       0 - 503
52 - 504       0 - 504
50 - 505       0 - 505
50 - 506       0 - 506
0 - 507       0 - 507
50 - 508       0 - 508
52 - 509       0 - 509
45 - 510       0 - 510
52 - 511       0 - 511
52 - 512       0 - 512
50 - 513       0 - 513
52 - 514       0 - 514
50 - 515       0 - 515
52 - 516       0 - 516
52 - 517       0 - 517
52 - 518       0 - 518
48 - 519       0 - 519
52 - 520       0 - 520
52 - 521       0 - 521
52 - 522       0 - 522
52 - 523       0 - 523
50 - 524       0 - 524
52 - 525       0 - 525
52 - 526       0 - 526
52 - 527       0 - 527
50 - 528       0 - 528
52 - 529       0 - 529
48 - 530       0 - 530
52 - 531       0 - 531
52 - 532       0 - 532
52 - 533       0 - 533
52 - 534       0 - 534
52 - 535       0 - 535
52 - 536       0 - 536
52 - 537       0 - 537
52 - 538       0 - 538
52 - 539       0 - 539
45 - 540       0 - 540
50 - 541       0 - 541
52 - 542       0 - 542
52 - 543       0 - 543
52 - 544       0 - 544
41 - 545       0 - 545
50 - 546       0 - 546
52 - 547       0 - 547
52 - 548       0 - 548
52 - 549       0 - 549
52 - 550       0 - 550
52 - 551       0 - 551
52 - 552       0 - 552
52 - 553       0 - 553
52 - 554       0 - 554
50 - 555       0 - 555
52 - 556       0 - 556
52 - 557       0 - 557
52 - 558       0 - 558
50 - 559       0 - 559
52 - 560       0 - 560
52 - 561       0 - 561
40 - 562       0 - 562
52 - 563       0 - 563
52 - 564       0 - 564
52 - 565       0 - 565
52 - 566       0 - 566
52 - 567       0 - 567
52 - 568       0 - 568
52 - 569       0 - 569
52 - 570       0 - 570
50 - 571       0 - 571
50 - 572       0 - 572
52 - 573       0 - 573
52 - 574       0 - 574
50 - 575       0 - 575
52 - 576       0 - 576
52 - 577       0 - 577
52 - 578       0 - 578
52 - 579       0 - 579
52 - 580       0 - 580
52 - 581       0 - 581
52 - 582       0 - 582
52 - 583       0 - 583
52 - 584       0 - 584
52 - 585       0 - 585
52 - 586       0 - 586
52 - 587       0 - 587
40 - 588       0 - 588
52 - 589       0 - 589
52 - 590       0 - 590
52 - 591       0 - 591
50 - 592       0 - 592
52 - 593       0 - 593
50 - 594       0 - 594
52 - 595       0 - 595
52 - 596       0 - 596
52 - 597       0 - 597
52 - 598       0 - 598
52 - 599       0 - 599
50 - 600       0 - 600
52 - 601       0 - 601
52 - 602       0 - 602
50 - 603       0 - 603
52 - 604       0 - 604
52 - 605       0 - 605
52 - 606       0 - 606
50 - 607       0 - 607
50 - 608       0 - 608
52 - 609       0 - 609
52 - 610       0 - 610
52 - 611       0 - 611
52 - 612       0 - 612
50 - 613       0 - 613
52 - 614       0 - 614
43 - 615       0 - 615
52 - 616       0 - 616
50 - 617       0 - 617
52 - 618       0 - 618
52 - 619       0 - 619
52 - 620       0 - 620
52 - 621       0 - 621
52 - 622       0 - 622
52 - 623       0 - 623
52 - 624       0 - 624
52 - 625       0 - 625
52 - 626       0 - 626
52 - 627       0 - 627
50 - 628       0 - 628
50 - 629       0 - 629
52 - 630       0 - 630
52 - 631       0 - 631
50 - 632       0 - 632
52 - 633       0 - 633
50 - 634       0 - 634
52 - 635       0 - 635
52 - 636       0 - 636
52 - 637       0 - 637
52 - 638       0 - 638
52 - 639       0 - 639
52 - 640       0 - 640
52 - 641       0 - 641
52 - 642       0 - 642
52 - 643       0 - 643
50 - 644       0 - 644
52 - 645       0 - 645
52 - 646       0 - 646
52 - 647       0 - 647
45 - 648       0 - 648
52 - 649       0 - 649
52 - 650       0 - 650
50 - 651       0 - 651
52 - 652       0 - 652
43 - 653       0 - 653
43 - 654       0 - 654
50 - 655       0 - 655
52 - 656       0 - 656
50 - 657       0 - 657
52 - 658       0 - 658
52 - 659       0 - 659
52 - 660       0 - 660
52 - 661       0 - 661
0 - 662       0 - 662
52 - 663       0 - 663
52 - 664       0 - 664
45 - 665       0 - 665
52 - 666       0 - 666
52 - 667       0 - 667
50 - 668       0 - 668
52 - 669       0 - 669
52 - 670       0 - 670
46 - 671       0 - 671
50 - 672       0 - 672
52 - 673       0 - 673
38 - 674       0 - 674
52 - 675       0 - 675
52 - 676       0 - 676
43 - 677       0 - 677
52 - 678       0 - 678
52 - 679       0 - 679
52 - 680       0 - 680
52 - 681       0 - 681
50 - 682       0 - 682
52 - 683       0 - 683
52 - 684       0 - 684
52 - 685       0 - 685
52 - 686       0 - 686
52 - 687       0 - 687
52 - 688       0 - 688
52 - 689       0 - 689
52 - 690       0 - 690
52 - 691       0 - 691
52 - 692       0 - 692
52 - 693       0 - 693
52 - 694       -1 - 694
52 - 695       0 - 695
52 - 696       0 - 696
52 - 697       0 - 697
52 - 698       -1 - 698
52 - 699       0 - 699
50 - 700       0 - 700
50 - 701       0 - 701
52 - 702       0 - 702
52 - 703       0 - 703
52 - 704       0 - 704
52 - 705       0 - 705
52 - 706       0 - 706
52 - 707       0 - 707
52 - 708       0 - 708
52 - 709       0 - 709
52 - 710       0 - 710
52 - 711       0 - 711
52 - 712       0 - 712
40 - 713       0 - 713
52 - 714       0 - 714
52 - 715       0 - 715
52 - 716       0 - 716
52 - 717       0 - 717
52 - 718       0 - 718
40 - 719       0 - 719
52 - 720       0 - 720
52 - 721       0 - 721
52 - 722       0 - 722
52 - 723       0 - 723
52 - 724       0 - 724
52 - 725       0 - 725
50 - 726       0 - 726
45 - 727       0 - 727
44 - 728       0 - 728
52 - 729       0 - 729
52 - 730       0 - 730
50 - 731       0 - 731
50 - 732       0 - 732
52 - 733       0 - 733
52 - 734       0 - 734
52 - 735       0 - 735
50 - 736       0 - 736
50 - 737       0 - 737
52 - 738       0 - 738
52 - 739       0 - 739
52 - 740       0 - 740
52 - 741       0 - 741
52 - 742       0 - 742
52 - 743       0 - 743
52 - 744       0 - 744
52 - 745       0 - 745
52 - 746       0 - 746
52 - 747       0 - 747
0 - 748       0 - 748
52 - 749       0 - 749
50 - 750       0 - 750
52 - 751       0 - 751
52 - 752       0 - 752
52 - 753       0 - 753
52 - 754       0 - 754
52 - 755       0 - 755
52 - 756       0 - 756
52 - 757       0 - 757
52 - 758       0 - 758
52 - 759       0 - 759
52 - 760       0 - 760
52 - 761       0 - 761
52 - 762       0 - 762
52 - 763       0 - 763
52 - 764       0 - 764
52 - 765       0 - 765
38 - 766       0 - 766
45 - 767       0 - 767
52 - 768       0 - 768
39 - 769       0 - 769
52 - 770       0 - 770
52 - 771       0 - 771
52 - 772       0 - 772
48 - 773       0 - 773
52 - 774       0 - 774
52 - 775       0 - 775
50 - 776       0 - 776
52 - 777       0 - 777
50 - 778       0 - 778
52 - 779       0 - 779
52 - 780       0 - 780
52 - 781       0 - 781
52 - 782       0 - 782
52 - 783       0 - 783
52 - 784       0 - 784
50 - 785       0 - 785
52 - 786       0 - 786
52 - 787       0 - 787
52 - 788       0 - 788
52 - 789       0 - 789
52 - 790       0 - 790
52 - 791       0 - 791
52 - 792       0 - 792
52 - 793       0 - 793
52 - 794       0 - 794
50 - 795       0 - 795
52 - 796       0 - 796
52 - 797       0 - 797
52 - 798       0 - 798
52 - 799       0 - 799
50 - 800       0 - 800
52 - 801       0 - 801
51 - 802       0 - 802
52 - 803       0 - 803
52 - 804       0 - 804
50 - 805       0 - 805
52 - 806       0 - 806
52 - 807       0 - 807
50 - 808       0 - 808
52 - 809       0 - 809
52 - 810       0 - 810
50 - 811       0 - 811
52 - 812       0 - 812
52 - 813       0 - 813
52 - 814       0 - 814
52 - 815       0 - 815
52 - 816       0 - 816
52 - 817       0 - 817
52 - 818       0 - 818
52 - 819       0 - 819
50 - 820       0 - 820
52 - 821       0 - 821
52 - 822       0 - 822
52 - 823       0 - 823
52 - 824       0 - 824
52 - 825       0 - 825
43 - 826       0 - 826
52 - 827       0 - 827
45 - 828       0 - 828
52 - 829       0 - 829
50 - 830       0 - 830
52 - 831       0 - 831
52 - 832       0 - 832
50 - 833       0 - 833
52 - 834       0 - 834
43 - 835       0 - 835
52 - 836       0 - 836
50 - 837       0 - 837
50 - 838       0 - 838
52 - 839       0 - 839
50 - 840       0 - 840
52 - 841       0 - 841
45 - 842       0 - 842
52 - 843       0 - 843
50 - 844       0 - 844
52 - 845       0 - 845
50 - 846       0 - 846
52 - 847       0 - 847
47 - 848       0 - 848
43 - 849       0 - 849
52 - 850       0 - 850
52 - 851       0 - 851
52 - 852       0 - 852
50 - 853       0 - 853
52 - 854       0 - 854
52 - 855       0 - 855
52 - 856       0 - 856
52 - 857       0 - 857
52 - 858       0 - 858
52 - 859       0 - 859
52 - 860       0 - 860
52 - 861       0 - 861
52 - 862       0 - 862
52 - 863       0 - 863
52 - 864       0 - 864
50 - 865       0 - 865
50 - 866       0 - 866
52 - 867       0 - 867
50 - 868       0 - 868
50 - 869       0 - 869
52 - 870       0 - 870
50 - 871       0 - 871
52 - 872       0 - 872
48 - 873       0 - 873
52 - 874       0 - 874
52 - 875       0 - 875
52 - 876       0 - 876
45 - 877       0 - 877
52 - 878       0 - 878
52 - 879       0 - 879
52 - 880       0 - 880
52 - 881       0 - 881
52 - 882       0 - 882
52 - 883       0 - 883
52 - 884       0 - 884
52 - 885       0 - 885
52 - 886       0 - 886
52 - 887       0 - 887
38 - 888       0 - 888
52 - 889       0 - 889
50 - 890       0 - 890
52 - 891       0 - 891
45 - 892       0 - 892
52 - 893       0 - 893
52 - 894       0 - 894
52 - 895       0 - 895
43 - 896       0 - 896
45 - 897       0 - 897
52 - 898       0 - 898
52 - 899       0 - 899
50 - 900       0 - 900
50 - 901       0 - 901
50 - 902       0 - 902
52 - 903       0 - 903
50 - 904       0 - 904
52 - 905       0 - 905
52 - 906       0 - 906
52 - 907       0 - 907
52 - 908       0 - 908
52 - 909       0 - 909
52 - 910       0 - 910
52 - 911       0 - 911
52 - 912       0 - 912
52 - 913       0 - 913
50 - 914       0 - 914
52 - 915       0 - 915
52 - 916       0 - 916
52 - 917       0 - 917
50 - 918       0 - 918
52 - 919       0 - 919
52 - 920       0 - 920
52 - 921       0 - 921
52 - 922       0 - 922
52 - 923       0 - 923
40 - 924       0 - 924
52 - 925       0 - 925
52 - 926       0 - 926
52 - 927       0 - 927
52 - 928       0 - 928
43 - 929       0 - 929
52 - 930       0 - 930
52 - 931       0 - 931
41 - 932       0 - 932
50 - 933       0 - 933
52 - 934       0 - 934
52 - 935       0 - 935
52 - 936       0 - 936
52 - 937       0 - 937
52 - 938       0 - 938
52 - 939       0 - 939
52 - 940       0 - 940
52 - 941       0 - 941
52 - 942       0 - 942
52 - 943       0 - 943
50 - 944       0 - 944
52 - 945       0 - 945
52 - 946       0 - 946
52 - 947       0 - 947
52 - 948       0 - 948
52 - 949       0 - 949
52 - 950       -1 - 950
52 - 951       0 - 951
0 - 952       0 - 952
52 - 953       0 - 953
52 - 954       0 - 954
52 - 955       0 - 955
52 - 956       0 - 956
50 - 957       0 - 957
52 - 958       0 - 958
52 - 959       0 - 959
50 - 960       0 - 960
50 - 961       0 - 961
50 - 962       0 - 962
51 - 963       0 - 963
50 - 964       0 - 964
52 - 965       0 - 965
52 - 966       0 - 966
50 - 967       0 - 967
50 - 968       0 - 968
50 - 969       0 - 969
50 - 970       0 - 970
52 - 971       0 - 971
52 - 972       0 - 972
52 - 973       0 - 973
52 - 974       0 - 974
38 - 975       0 - 975
50 - 976       0 - 976
52 - 977       0 - 977
52 - 978       0 - 978
52 - 979       0 - 979
52 - 980       0 - 980
52 - 981       0 - 981
41 - 982       0 - 982
52 - 983       0 - 983
52 - 984       0 - 984
50 - 985       0 - 985
52 - 986       0 - 986
52 - 987       0 - 987
52 - 988       0 - 988
52 - 989       0 - 989
52 - 990       0 - 990
52 - 991       0 - 991
52 - 992       0 - 992
52 - 993       0 - 993
52 - 994       0 - 994
52 - 995       0 - 995
52 - 996       0 - 996
52 - 997       0 - 997
52 - 998       0 - 998
52 - 999       0 - 999
52 - 1000       0 - 1000
